estate name,detail link,photo links
Royal Court,https://www.28hse.com/en/estate/detail/royal-court-773,https://i1.28hse.com/2022/09/202209081258434839414_large.jpg
Po Tsui Mansion,https://www.28hse.com/en/estate/detail/po-tsui-mansion-6321,https://i1.28hse.com/2022/09/202209081250214860889_large.jpg
Quality Tower,https://www.28hse.com/en/estate/detail/quality-tower-3007,https://i1.28hse.com/2022/09/202209081234403121241_large.jpg
Hong Ying Court,https://www.28hse.com/en/estate/detail/hong-ying-court-5186,https://i1.28hse.com/2022/09/202209081242397868530_large.jpg
Tak Cheong Building,https://www.28hse.com/en/estate/detail/tak-cheong-building-5125,https://i1.28hse.com/2022/09/202209081242147764936_large.jpg
Fook Wah Mansion,https://www.28hse.com/en/estate/detail/fook-wah-mansion-8379,https://i1.28hse.com/2022/09/202209081303171727415_large.jpg
Shung Chi House,https://www.28hse.com/en/estate/detail/shung-chi-house-5888,https://i1.28hse.com/2022/09/202209081247186623723_large.jpg
Ho Shun King Building,https://www.28hse.com/en/estate/detail/ho-shun-king-building-4276,https://i1.28hse.com/2022/09/202209081238205978215_large.jpg
Shun Fat Building,https://www.28hse.com/en/estate/detail/shun-fat-building-5943,https://i1.28hse.com/2022/09/202209081247442817912_large.jpg
New Mansion,https://www.28hse.com/en/estate/detail/new-mansion-5329,https://i1.28hse.com/2022/09/202209081243301442274_large.jpg
Green Field Court,https://www.28hse.com/en/estate/detail/green-field-court-492,https://i1.28hse.com/2022/09/202209081241247677141_large.jpg
Fortune Court,https://www.28hse.com/en/estate/detail/fortune-court-8146,https://i1.28hse.com/2022/09/202209081301411999975_large.jpg
Mountain Shore,https://www.28hse.com/en/estate/detail/mountain-shore-4043,https://i1.28hse.com/2022/09/202209081236254357262_large.jpg
Hanchung Mansion,https://www.28hse.com/en/estate/detail/hanchung-mansion-26559,https://i1.28hse.com/2022/09/202209081225423765910_large.jpg
Waldorf mansion,https://www.28hse.com/en/estate/detail/waldorf-mansion-921,https://i1.28hse.com/2022/09/202209081307506288485_large.jpg
Victoria Centre,https://www.28hse.com/en/estate/detail/victoria-centre-1092,https://i1.28hse.com/2022/09/202209081212316498555_large.jpg
Fu Tung Building,https://www.28hse.com/en/estate/detail/fu-tung-building-27042,https://i1.28hse.com/2022/09/202209081231204062349_large.jpg
Sang Fat Commercial House,https://www.28hse.com/en/estate/detail/sang-fat-commercial-house-27209,https://i1.28hse.com/2022/09/202209231004106110217_large.jpg
My Castle,https://www.28hse.com/en/estate/detail/my-castle-2692,https://i1.28hse.com/2022/09/202209081233046783291_large.jpg
Valley View,https://www.28hse.com/en/estate/detail/valley-view-22708,https://i1.28hse.com/2022/09/202209081217376243350_large.jpg
Fortuna House,https://www.28hse.com/en/estate/detail/fortuna-house-23432,https://i1.28hse.com/2022/09/202209081221225015224_large.jpg
Cheung Fat Building,https://www.28hse.com/en/estate/detail/cheung-fat-building-4341,https://i1.28hse.com/2022/09/202209081238501130328_large.jpg
Golden Hall Building,https://www.28hse.com/en/estate/detail/golden-hall-building-6660,https://i1.28hse.com/2022/09/202209081252475760319_large.jpg
South Bay Garden,https://www.28hse.com/en/estate/detail/south-bay-garden-204,https://i1.28hse.com/2022/09/20220908121347756810_large.jpg
The Lily,https://www.28hse.com/en/estate/detail/the-lily-23953,https://i1.28hse.com/2022/09/20220908122903873255_large.jpg
The Repulse Bay,https://www.28hse.com/en/estate/detail/the-repulse-bay-25324,https://i1.28hse.com/2022/09/202209081256264817210_large.jpg
Wah Po Mansion,https://www.28hse.com/en/estate/detail/wah-po-mansion-5187,https://i1.28hse.com/2022/09/202209081242396786689_large.jpg
Carnarvon Mansion,https://www.28hse.com/en/estate/detail/carnarvon-mansion-26796,https://i1.28hse.com/2022/09/202209081227288514844_large.jpg
6 Mee Lun Street,https://www.28hse.com/en/estate/detail/6-mee-lun-street-26479,https://i1.28hse.com/2022/09/202209081225045369394_large.jpg
57-63 LUEN WO ROAD,https://www.28hse.com/en/estate/detail/57-63-luen-wo-road-23832,https://i1.28hse.com/2022/09/202209081228178217418_large.jpg
Gold Ming Building,https://www.28hse.com/en/estate/detail/gold-ming-building-2657,https://i1.28hse.com/2022/09/202209081232515056736_large.jpg
Cheerworld Court,https://www.28hse.com/en/estate/detail/cheerworld-court-2684,https://i1.28hse.com/2022/09/20220908123301574477_large.jpg
Kuk Fung Building,https://www.28hse.com/en/estate/detail/kuk-fung-building-22296,https://i1.28hse.com/2022/09/202209081215417097976_large.jpg
Sun Kai Mansion,https://www.28hse.com/en/estate/detail/sun-kai-mansion-7498,https://i1.28hse.com/2022/09/202209081257033666821_large.jpg
Stanley Cape Road Houses,https://www.28hse.com/en/estate/detail/stanley-cape-road-houses-8584,https://i1.28hse.com/2022/09/202209081304517285229_large.jpg
Eight College,https://www.28hse.com/en/estate/detail/eight-college-7852,https://i1.28hse.com/2022/09/2022090812593292731_large.jpg
Grand Deco Tower,https://www.28hse.com/en/estate/detail/grand-deco-tower-8731,https://i1.28hse.com/2022/09/202209081305561095539_large.jpg
Belleve Court,https://www.28hse.com/en/estate/detail/belleve-court-1188,https://i1.28hse.com/2022/09/202209081213074707196_large.jpg
Wing Fat House,https://www.28hse.com/en/estate/detail/wing-fat-house-4397,https://i1.28hse.com/2022/09/202209081239116026499_large.jpg
79 Fa Yuen Street,https://www.28hse.com/en/estate/detail/79-fa-yuen-street-26836,https://i1.28hse.com/2022/09/202209081229514295543_large.jpg
Century Link,https://www.28hse.com/en/estate/detail/century-link-8549,https://i1.28hse.com/2022/09/202209081304356757643_large.jpg
Century Link,https://www.28hse.com/en/estate/detail/century-link-8549,https://i1.28hse.com/2022/09/202209081304362841731_large.jpg
Shui Chuen O Estate,https://www.28hse.com/en/estate/detail/shui-chuen-o-estate-26242,https://i1.28hse.com/2022/09/202209081223047902352_large.jpg
Yuen Leng Village,https://www.28hse.com/en/estate/detail/yuen-leng-village-24320,https://i1.28hse.com/2022/09/202209081237324665370_large.jpg
Enchantee,https://www.28hse.com/en/estate/detail/enchantee-22666,https://i1.28hse.com/2022/09/202209081217252782354_large.jpg
Carnation Court,https://www.28hse.com/en/estate/detail/carnation-court-1023,https://i1.28hse.com/2022/09/202209081212124805630_large.jpg
Hang Lung Bank Western Branch Building,https://www.28hse.com/en/estate/detail/hang-lung-bank-western-branch-building-8614,https://i1.28hse.com/2022/09/202209081305043030594_large.jpg
South East Mansion,https://www.28hse.com/en/estate/detail/south-east-mansion-25649,https://i1.28hse.com/2022/09/202209081305475561253_large.jpg
No. 63 Peel Street,https://www.28hse.com/en/estate/detail/no-63-peel-street-25420,https://i1.28hse.com/2022/09/202209081257533648535_large.jpg
Mun Tung Estate,https://www.28hse.com/en/estate/detail/mun-tung-estate-26269,https://i1.28hse.com/2022/09/202209081223173291405_large.jpg
Las Pinadas,https://www.28hse.com/en/estate/detail/las-pinadas-286,https://i1.28hse.com/2022/09/202209081233525622941_large.jpg
Yee Fat Building,https://www.28hse.com/en/estate/detail/yee-fat-building-5856,https://i1.28hse.com/2022/09/202209081247072792248_large.jpg
Hong Lok Mansion,https://www.28hse.com/en/estate/detail/hong-lok-mansion-8603,https://i1.28hse.com/2022/09/20220908130459719417_large.jpg
The icon ,https://www.28hse.com/en/estate/detail/the-icon-24004,https://i1.28hse.com/2022/09/202209081229264526601_large.jpg
Cheung On Mansion,https://www.28hse.com/en/estate/detail/cheung-on-mansion-6275,https://i1.28hse.com/2022/09/202209081250021190724_large.jpg
Brilliant Court,https://www.28hse.com/en/estate/detail/brilliant-court-617,https://i1.28hse.com/2022/09/202209081249191454534_large.jpg
Mannie Garden,https://www.28hse.com/en/estate/detail/mannie-garden-6069,https://i1.28hse.com/2022/09/20220908124836872024_large.jpg
Leung Choy Building,https://www.28hse.com/en/estate/detail/leung-choy-building-25571,https://i1.28hse.com/2022/09/202209081302426627122_large.jpg
Austin Mansion,https://www.28hse.com/en/estate/detail/austin-mansion-26471,https://i1.28hse.com/2022/09/202209081225004596415_large.jpg
La Casa Bella,https://www.28hse.com/en/estate/detail/la-casa-bella-25081,https://i1.28hse.com/2022/09/202209081255015398680_large.jpg
King's Lodge,https://www.28hse.com/en/estate/detail/king-s-lodge-23273,https://i1.28hse.com/2022/09/202209081220292646453_large.jpg
Elegance Tower,https://www.28hse.com/en/estate/detail/elegance-tower-969,https://i1.28hse.com/2022/09/202209081308077559887_large.jpg
Paris Garden,https://www.28hse.com/en/estate/detail/paris-garden-2637,https://i1.28hse.com/2022/09/202209081232424049396_large.jpg
Bellevue Court,https://www.28hse.com/en/estate/detail/bellevue-court-369,https://i1.28hse.com/2022/09/202209081235511677012_large.jpg
Lee Fat Building,https://www.28hse.com/en/estate/detail/lee-fat-building-23558,https://i1.28hse.com/2022/09/202209081221535931168_large.jpg
 Cheung Ming Mansion,https://www.28hse.com/en/estate/detail/cheung-ming-mansion-24874,https://i1.28hse.com/2022/09/202209081254043855094_large.jpg
Kam Tong Mansion,https://www.28hse.com/en/estate/detail/kam-tong-mansion-26458,https://i1.28hse.com/2022/09/202209081224538889212_large.jpg
Mei Cheong Building,https://www.28hse.com/en/estate/detail/mei-cheong-building-22543,https://i1.28hse.com/2022/09/202209081216565996573_large.jpg
Sik On House,https://www.28hse.com/en/estate/detail/sik-on-house-5941,https://i1.28hse.com/2022/09/202209081247435643349_large.jpg
Cheong Yue Mansion,https://www.28hse.com/en/estate/detail/cheong-yue-mansion-5539,https://i1.28hse.com/2022/09/202209081244546640797_large.jpg
170 Shau Kei Wan Road,https://www.28hse.com/en/estate/detail/170-shau-kei-wan-road-6585,https://i1.28hse.com/2022/09/202209081252142701872_large.jpg
China Harbour Building,https://www.28hse.com/en/estate/detail/china-harbour-building-25516,https://i1.28hse.com/2022/09/202209081300256329485_large.jpg
The Hill Grove,https://www.28hse.com/en/estate/detail/the-hill-grove-5002,https://i1.28hse.com/2022/09/202209081241264602383_large.jpg
South Crest,https://www.28hse.com/en/estate/detail/south-crest-6745,https://i1.28hse.com/2022/09/202209081253205935186_large.jpg
Kai Cheong House,https://www.28hse.com/en/estate/detail/kai-cheong-house-22481,https://i1.28hse.com/2022/09/202209081216366431839_large.jpg
Sunshine Grove,https://www.28hse.com/en/estate/detail/sunshine-grove-4101,https://i1.28hse.com/2022/09/202209081236525490762_large.jpg
Luen Wo Building,https://www.28hse.com/en/estate/detail/luen-wo-building-25506,https://i1.28hse.com/2022/09/202209081300123652577_large.jpg
Shan Kwong Tower,https://www.28hse.com/en/estate/detail/shan-kwong-tower-5959,https://i1.28hse.com/2022/09/202209081247524431332_large.jpg
Kam Yuen Mansion,https://www.28hse.com/en/estate/detail/kam-yuen-mansion-5833,https://i1.28hse.com/2022/09/202209081246584923579_large.jpg
Siu Lun Court,https://www.28hse.com/en/estate/detail/siu-lun-court-4453,https://i1.28hse.com/2022/09/2022090812393660958_large.jpg
Sea To Sky,https://www.28hse.com/en/estate/detail/sea-to-sky-26157,https://i1.28hse.com/2022/09/202209081222137348351_large.jpg
Mount Parker Residence,https://www.28hse.com/en/estate/detail/mount-parker-residence-8334,https://i1.28hse.com/2022/09/202209081302576195224_large.jpg
Yucca Villa,https://www.28hse.com/en/estate/detail/yucca-villa-25054,https://i1.28hse.com/2022/09/202209081254538648205_large.jpg
Tung Wai Garden,https://www.28hse.com/en/estate/detail/tung-wai-garden-5887,https://i1.28hse.com/2022/09/202209081247182834233_large.jpg
Shaukiwan Centre,https://www.28hse.com/en/estate/detail/shaukiwan-centre-1185,https://i1.28hse.com/2022/09/202209081213068003219_large.jpg
Fontana Villa,https://www.28hse.com/en/estate/detail/fontana-villa-25831,https://i1.28hse.com/2022/09/202209081216576142114_large.jpg
Emerald Court,https://www.28hse.com/en/estate/detail/emerald-court-23330,https://i1.28hse.com/2022/09/202209081220496072336_large.jpg
Wing Shun Building,https://www.28hse.com/en/estate/detail/wing-shun-building-8298,https://i1.28hse.com/2022/09/202209081302421636282_large.jpg
Sands House,https://www.28hse.com/en/estate/detail/sands-house-8536,https://i1.28hse.com/2022/09/202209081304301216516_large.jpg
Montane Mansion,https://www.28hse.com/en/estate/detail/montane-mansion-6371,https://i1.28hse.com/2022/09/20220908125040807091_large.jpg
South China Mansion,https://www.28hse.com/en/estate/detail/south-china-mansion-8553,https://i1.28hse.com/2022/09/202209081304371119833_large.jpg
Eastway Towers,https://www.28hse.com/en/estate/detail/eastway-towers-1201,https://i1.28hse.com/2022/09/202209081213128668872_large.jpg
Kwai Lai Building,https://www.28hse.com/en/estate/detail/kwai-lai-building-5319,https://i1.28hse.com/2022/09/202209081243267247676_large.jpg
Balmoral Garden,https://www.28hse.com/en/estate/detail/balmoral-garden-25056,https://i1.28hse.com/2022/09/202209081254548930815_large.jpg
Arts Mansion,https://www.28hse.com/en/estate/detail/arts-mansion-2830,https://i1.28hse.com/2022/09/202209081233404180421_large.jpg
Yee Shuen Mansion,https://www.28hse.com/en/estate/detail/yee-shuen-mansion-26731,https://i1.28hse.com/2022/09/202209081227013271213_large.jpg
Sunlight Garden,https://www.28hse.com/en/estate/detail/sunlight-garden-6218,https://i1.28hse.com/2022/09/20220908124939972548_large.jpg
Man Hoi Mansion,https://www.28hse.com/en/estate/detail/man-hoi-mansion-6645,https://i1.28hse.com/2022/09/202209081252417752570_large.jpg
Sam Yuen Mansion,https://www.28hse.com/en/estate/detail/sam-yuen-mansion-5229,https://i1.28hse.com/2022/09/202209081242567857212_large.jpg
2 Yuen Ngai Street,https://www.28hse.com/en/estate/detail/2-yuen-ngai-street-26801,https://i1.28hse.com/2022/09/202209081227318445700_large.jpg
Tsui Lai Garden,https://www.28hse.com/en/estate/detail/tsui-lai-garden-4222,https://i1.28hse.com/2022/09/202209081237594509447_large.jpg
May Mansion,https://www.28hse.com/en/estate/detail/may-mansion-949,https://i1.28hse.com/2022/09/202209081308004576457_large.jpg
Kennedy Court,https://www.28hse.com/en/estate/detail/kennedy-court-8517,https://i1.28hse.com/2022/09/202209081304218041688_large.jpg
Victoria Garden,https://www.28hse.com/en/estate/detail/victoria-garden-260,https://i1.28hse.com/2022/09/202209081232247693778_large.jpg
Residence Bel-Air,https://www.28hse.com/en/estate/detail/residence-bel-air-355,https://i1.28hse.com/2023/01/202301271211221186765_large.jpg
Residence Bel-Air,https://www.28hse.com/en/estate/detail/residence-bel-air-355,https://i1.28hse.com/2023/01/202301271211306330935_large.jpg
Residence Bel-Air,https://www.28hse.com/en/estate/detail/residence-bel-air-355,https://i1.28hse.com/2023/01/202301271211378663058_large.jpg
Residence Bel-Air,https://www.28hse.com/en/estate/detail/residence-bel-air-355,https://i1.28hse.com/2023/01/2023012712114166340_large.jpg
Residence Bel-Air,https://www.28hse.com/en/estate/detail/residence-bel-air-355,https://i1.28hse.com/2023/01/202301271211487447343_large.jpg
Residence Bel-Air,https://www.28hse.com/en/estate/detail/residence-bel-air-355,https://i1.28hse.com/2023/01/202301271211504083557_large.jpg
Residence Bel-Air,https://www.28hse.com/en/estate/detail/residence-bel-air-355,https://i1.28hse.com/2023/01/202301271211582771867_large.jpg
Residence Bel-Air,https://www.28hse.com/en/estate/detail/residence-bel-air-355,https://i1.28hse.com/2023/01/202301271212026939626_large.jpg
Residence Bel-Air,https://www.28hse.com/en/estate/detail/residence-bel-air-355,https://i1.28hse.com/2023/01/202301271212057041723_large.jpg
Residence Bel-Air,https://www.28hse.com/en/estate/detail/residence-bel-air-355,https://i1.28hse.com/2023/01/202301271212095595425_large.jpg
Residence Bel-Air,https://www.28hse.com/en/estate/detail/residence-bel-air-355,https://i1.28hse.com/2023/01/202301271212116675048_large.jpg
Residence Bel-Air,https://www.28hse.com/en/estate/detail/residence-bel-air-355,https://i1.28hse.com/2023/01/202301271212178320935_large.jpg
Residence Bel-Air,https://www.28hse.com/en/estate/detail/residence-bel-air-355,https://i1.28hse.com/2023/01/202301271212243842815_large.jpg
Residence Bel-Air,https://www.28hse.com/en/estate/detail/residence-bel-air-355,https://i1.28hse.com/2023/01/202301271212281710248_large.jpg
Residence Bel-Air,https://www.28hse.com/en/estate/detail/residence-bel-air-355,https://i1.28hse.com/2023/01/202301271212321578393_large.jpg
Residence Bel-Air,https://www.28hse.com/en/estate/detail/residence-bel-air-355,https://i1.28hse.com/2023/01/202301271212366518150_large.jpg
